Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,SHORT_SMA,MEDIUM_SMA,SIGNAL,BM_RET,BM_EOD_BAL,BM_PNL,RETURNS,EOD_BAL,PNL,BM_EOD_BAL,BM_PNL,BM_EOD_BAL,PNL
12/8/2000,1308.000000,1318.800000,1308.000000,1316.900000,1316.900000,1283.770000,1.000000,0.010513,900752.393981,0.000000,0.010513,1284370.715005,0.000000,1049448.141212,0.000000,1049448.141212,0.000000
12/11/2000,1318.100000,1332.500000,1317.300000,1331.100000,1331.100000,1291.395000,1.000000,0.010783,910465.116279,0.000000,0.010783,1298219.955003,0.000000,1060764.234769,0.000000,1060764.234769,0.000000
12/12/2000,1339.000000,1340.000000,1330.000000,1334.550000,1334.550000,1297.695000,1.000000,0.002592,912824.897401,0.000000,0.002592,1301584.735143,0.000000,1063513.567359,0.000000,1063513.567359,0.000000
12/13/2000,1338.600000,1357.000000,1338.600000,1351.000000,1351.000000,1306.225000,1.000000,0.012326,924076.607387,0.000000,0.012326,1317628.396971,0.000000,1076622.703909,0.000000,1076622.703909,0.000000
12/14/2000,1359.000000,1365.900000,1345.000000,1347.000000,1347.000000,1313.985000,1.000000,-0.002961,921340.629275,0.000000,-0.002961,1313727.202606,0.000000,1073435.071921,0.000000,1073435.071921,0.000000
12/15/2000,1343.950000,1345.000000,1311.000000,1315.450000,1315.450000,1317.260000,1.000000,-0.023422,899760.601915,41450.068399,-0.023422,1282956.532047,59103.094638,1048292.624616,48292.624616,1048292.624616,48292.624616
12/18/2000,1307.000000,1323.000000,1301.550000,1321.100000,1321.100000,1321.205000,-1.000000,0.004295,903625.170999,0.000000,-0.004295,1277446.095006,0.000000,1004295.108138,0.000000,995704.891862,0.000000
12/19/2000,1320.000000,1326.000000,1308.000000,1310.500000,1310.500000,1323.195000,-1.000000,-0.008024,896374.829001,0.000000,0.008024,1287695.832806,0.000000,996237.029154,0.000000,1003694.046244,0.000000
12/20/2000,1301.000000,1304.000000,1287.500000,1297.500000,1297.500000,1322.830000,-1.000000,-0.009920,887482.900137,0.000000,0.009920,1300469.618251,0.000000,986354.479456,0.000000,1013650.568641,0.000000
12/21/2000,1277.000000,1286.000000,1261.000000,1276.550000,1276.550000,1320.165000,-1.000000,-0.016146,873153.214774,0.000000,0.016146,1321467.567001,0.000000,970428.370520,0.000000,1030017.412119,0.000000
12/22/2000,1288.000000,1291.500000,1240.000000,1240.000000,1240.000000,1312.475000,-1.000000,-0.028632,848153.214774,0.000000,0.028632,1359303.640459,0.000000,942643.201946,0.000000,1059508.725748,0.000000
12/26/2000,1245.000000,1245.000000,1210.000000,1210.700000,1210.700000,1300.435000,-1.000000,-0.023629,828112.175103,0.000000,0.023629,1391422.670028,0.000000,920369.455319,0.000000,1084543.891606,0.000000
12/27/2000,1218.900000,1237.000000,1218.900000,1225.150000,1225.150000,1289.495000,-1.000000,0.011935,837995.896033,0.000000,-0.011935,1374815.700852,0.000000,931354.289407,0.000000,1071599.595551,0.000000
12/28/2000,1243.900000,1248.600000,1237.000000,1248.950000,1248.950000,1279.290000,-1.000000,0.019426,854274.965800,0.000000,-0.019426,1348108.266105,0.000000,949446.957315,0.000000,1050782.495299,0.000000
12/29/2000,1253.000000,1268.000000,1246.000000,1266.650000,1266.650000,1271.255000,-1.000000,0.014172,866381.668947,0.000000,-0.014172,1329003.004637,0.000000,962902.428827,0.000000,1035890.906231,0.000000
1/1/2001,1266.000000,1276.950000,1240.000000,1250.000000,1250.000000,1264.710000,-1.000000,-0.013145,854993.160055,0.000000,0.013145,1346472.629259,0.000000,950245.163252,0.000000,1049507.598757,0.000000
1/2/2001,1256.400000,1277.950000,1250.000000,1271.950000,1271.950000,1259.795000,-1.000000,0.017560,870006.839945,-29753.761970,-0.017560,1322828.569889,39872.037842,966931.468319,-33068.531681,1031078.245323,31078.245323
1/3/2001,1260.000000,1295.900000,1260.000000,1292.550000,1292.550000,1258.000000,1.000000,0.016196,884097.127223,0.000000,0.016196,1344252.579119,0.000000,1016195.605173,0.000000,1016195.605173,0.000000
1/4/2001,1329.900000,1330.000000,1311.000000,1315.000000,1315.000000,1259.750000,1.000000,0.017369,899452.804378,0.000000,0.017369,1367600.589178,0.000000,1033845.670034,0.000000,1033845.670034,0.000000
1/5/2001,1255.000000,1333.000000,1255.000000,1331.250000,1331.250000,1265.220000,1.000000,0.012357,910567.715458,0.000000,0.012357,1384500.596458,0.000000,1046621.329455,0.000000,1046621.329455,0.000000
1/8/2001,1322.000000,1334.250000,1305.000000,1311.950000,1311.950000,1272.415000,1.000000,-0.014498,897366.621067,0.000000,-0.014498,1364428.587811,0.000000,1031447.777035,0.000000,1031447.777035,0.000000
1/9/2001,1321.000000,1323.000000,1308.000000,1313.100000,1313.100000,1282.655000,1.000000,0.000877,898153.214774,0.000000,0.000877,1365624.588326,0.000000,1032351.900625,0.000000,1032351.900625,0.000000
1/10/2001,1319.900000,1324.000000,1285.250000,1288.600000,1288.600000,1289.000000,1.000000,-0.018658,881395.348837,11388.508892,-0.018658,1340144.577349,17316.007460,1013090.137191,13090.137191,1013090.137191,13090.137191
1/11/2001,1294.250000,1296.500000,1277.000000,1279.000000,1279.000000,1292.005000,-1.000000,-0.007450,874829.001368,0.000000,0.007450,1350128.581650,0.000000,992550.054323,0.000000,1007449.945677,0.000000
1/12/2001,1290.000000,1302.000000,1281.150000,1285.050000,1285.050000,1293.845000,-1.000000,0.004730,878967.168263,0.000000,-0.004730,1343742.125107,0.000000,997245.072171,0.000000,1002684.447498,0.000000
1/15/2001,1294.950000,1294.950000,1279.150000,1285.800000,1285.800000,1297.425000,-1.000000,0.000584,879480.164159,0.000000,-0.000584,1342957.870336,0.000000,997827.099177,0.000000,1002099.245883,0.000000
1/16/2001,1283.000000,1304.950000,1280.000000,1293.500000,1293.500000,1299.580000,-1.000000,0.005988,884746.922025,0.000000,-0.005988,1334915.581020,0.000000,1003802.576440,0.000000,996098.184914,0.000000
1/17/2001,1300.000000,1308.900000,1300.000000,1304.000000,1304.000000,1300.725000,-1.000000,0.008118,891928.864569,10533.515732,-0.008118,1324079.389601,-16065.187748,1011950.954524,11950.954524,988012.347310,-11987.652690
1/18/2001,1302.000000,1310.000000,1298.000000,1308.150000,1308.150000,1300.040000,1.000000,0.003183,894767.441860,0.000000,0.003183,1328293.292567,0.000000,1003182.515337,0.000000,1003182.515337,0.000000
1/19/2001,1318.000000,1337.000000,1311.000000,1330.600000,1330.600000,1299.975000,1.000000,0.017162,910123.119015,0.000000,0.017162,1351088.984512,0.000000,1020398.773006,0.000000,1020398.773006,0.000000
1/22/2001,1339.950000,1351.000000,1334.000000,1348.500000,1348.500000,1303.630000,1.000000,0.013453,922366.621067,0.000000,0.013453,1369264.614170,0.000000,1034125.766871,0.000000,1034125.766871,0.000000
1/23/2001,1351.900000,1361.000000,1350.250000,1354.800000,1354.800000,1307.800000,1.000000,0.004672,926675.786594,0.000000,0.004672,1375661.623491,0.000000,1038957.055215,0.000000,1038957.055215,0.000000
1/24/2001,1367.000000,1368.900000,1360.000000,1366.350000,1366.350000,1315.575000,1.000000,0.008525,934575.923393,0.000000,0.008525,1387389.473912,0.000000,1047814.417178,0.000000,1047814.417178,0.000000
1/25/2001,1365.000000,1371.900000,1356.000000,1370.100000,1370.100000,1324.685000,1.000000,0.002745,937140.902873,0.000000,0.002745,1391197.217556,0.000000,1050690.184049,0.000000,1050690.184049,0.000000
1/29/2001,1341.000000,1357.000000,1320.000000,1343.650000,1343.650000,1330.545000,1.000000,-0.019305,919049.247606,0.000000,-0.019305,1364339.932391,0.000000,1030406.441718,0.000000,1030406.441718,0.000000
1/30/2001,1350.000000,1389.950000,1350.000000,1381.600000,1381.600000,1340.125000,1.000000,0.028244,945006.839945,0.000000,0.028244,1402874.298062,0.000000,1059509.202454,0.000000,1059509.202454,0.000000
1/31/2001,1388.000000,1397.000000,1371.600000,1373.200000,1373.200000,1348.095000,1.000000,-0.006080,939261.285910,0.000000,-0.006080,1394344.952301,0.000000,1053067.484663,0.000000,1053067.484663,0.000000
2/1/2001,1365.000000,1377.000000,1348.150000,1360.550000,1360.550000,1353.750000,1.000000,-0.009212,930608.755130,0.000000,-0.009212,1381500.163744,0.000000,1043366.564417,0.000000,1043366.564417,0.000000
2/2/2001,1363.000000,1387.000000,1361.000000,1381.800000,1381.800000,1361.115000,1.000000,0.015619,945143.638851,0.000000,0.015619,1403077.377723,0.000000,1059662.576687,0.000000,1059662.576687,0.000000
2/5/2001,1380.000000,1396.000000,1376.450000,1383.350000,1383.350000,1366.390000,1.000000,0.001122,946203.830369,0.000000,0.001122,1404651.245096,0.000000,1060851.226994,0.000000,1060851.226994,0.000000
2/6/2001,1390.000000,1398.000000,1387.000000,1390.450000,1390.450000,1370.585000,1.000000,0.005132,951060.191518,0.000000,0.005132,1411860.573061,0.000000,1066296.012270,0.000000,1066296.012270,0.000000
2/7/2001,1392.000000,1392.000000,1372.000000,1374.050000,1374.050000,1372.510000,1.000000,-0.011795,939842.681259,0.000000,-0.011795,1395208.040860,0.000000,1053719.325153,0.000000,1053719.325153,0.000000
2/8/2001,1370.000000,1397.000000,1365.250000,1395.750000,1395.750000,1375.450000,1.000000,0.015793,954685.362517,0.000000,0.015793,1417242.184077,0.000000,1070360.429448,0.000000,1070360.429448,0.000000
2/9/2001,1403.000000,1418.000000,1400.000000,1405.700000,1405.700000,1379.010000,1.000000,0.007129,961491.108071,0.000000,0.007129,1427345.397211,0.000000,1077990.797546,0.000000,1077990.797546,0.000000
2/12/2001,1414.950000,1419.500000,1400.000000,1404.700000,1404.700000,1385.115000,1.000000,-0.000711,960807.113543,0.000000,-0.000711,1426329.998906,0.000000,1077223.926380,0.000000,1077223.926380,0.000000
2/13/2001,1410.000000,1414.000000,1390.200000,1393.400000,1393.400000,1386.295000,1.000000,-0.008044,953077.975376,0.000000,-0.008044,1414855.998060,0.000000,1068558.282209,0.000000,1068558.282209,0.000000
2/14/2001,1392.000000,1398.850000,1384.750000,1395.450000,1395.450000,1388.520000,1.000000,0.001471,954480.164159,0.000000,0.001471,1416937.564585,0.000000,1070130.368098,0.000000,1070130.368098,0.000000
2/15/2001,1399.100000,1421.000000,1398.550000,1419.700000,1419.700000,1394.435000,1.000000,0.017378,971067.031464,0.000000,0.017378,1441560.973479,0.000000,1088726.993865,0.000000,1088726.993865,0.000000
2/16/2001,1425.000000,1425.000000,1375.000000,1386.600000,1386.600000,1394.915000,1.000000,-0.023315,948426.812585,56497.948016,-0.023315,1407951.289587,83871.899985,1063343.558282,63343.558282,1063343.558282,63343.558282
2/19/2001,1392.000000,1392.000000,1372.250000,1386.950000,1386.950000,1395.275000,-1.000000,0.000252,948666.210670,0.000000,-0.000252,1407595.900180,0.000000,1000252.415982,0.000000,999747.584018,0.000000
2/20/2001,1385.000000,1394.800000,1383.100000,1385.450000,1385.450000,1394.775000,-1.000000,-0.001082,947640.218878,0.000000,0.001082,1409118.228923,0.000000,999170.633204,0.000000,1000828.820816,0.000000
2/21/2001,1379.900000,1386.000000,1366.000000,1370.750000,1370.750000,1394.445000,-1.000000,-0.010610,937585.499316,0.000000,0.010610,1424069.355247,0.000000,988569.161979,0.000000,1011447.885860,0.000000
2/22/2001,1364.050000,1367.000000,1339.000000,1355.100000,1355.100000,1390.380000,-1.000000,-0.011417,926880.984952,0.000000,0.011417,1440328.108053,0.000000,977282.561662,0.000000,1022995.695026,0.000000
2/23/2001,1359.050000,1370.000000,1315.000000,1318.650000,1318.650000,1381.675000,-1.000000,-0.026898,901949.384405,0.000000,0.026898,1479070.606421,0.000000,950995.240156,0.000000,1050512.625941,0.000000
2/26/2001,1331.000000,1332.000000,1305.000000,1318.400000,1318.400000,1373.045000,-1.000000,-0.000190,901778.385773,0.000000,0.000190,1479351.020217,0.000000,950814.943026,0.000000,1050711.790357,0.000000
2/27/2001,1323.000000,1333.000000,1293.000000,1304.800000,1304.800000,1364.185000,-1.000000,-0.010316,892476.060192,0.000000,0.010316,1494611.315935,0.000000,941006.779172,0.000000,1061550.443534,0.000000
2/28/2001,1300.000000,1365.000000,1300.000000,1354.850000,1354.850000,1360.125000,-1.000000,0.038358,926709.986320,0.000000,-0.038358,1437280.463420,0.000000,977102.264532,0.000000,1020831.099804,0.000000
3/1/2001,1360.000000,1400.050000,1355.250000,1366.800000,1366.800000,1354.835000,-1.000000,0.008820,934883.720930,-13543.091655,-0.008820,1424603.413165,16652.123578,985720.467330,-14279.532670,1011827.201481,11827.201481
3/2/2001,1372.100000,1392.000000,1310.000000,1313.500000,1313.500000,1347.525000,1.000000,-0.038996,898426.812585,-36456.908345,-0.038996,1369049.299965,-55554.113200,961003.804507,-38996.195493,961003.804507,-38996.195493
3/5/2001,1315.000000,1316.000000,1267.000000,1276.500000,1276.500000,1336.480000,-1.000000,-0.028169,873119.015048,0.000000,0.028169,1407614.068978,0.000000,971830.985915,0.000000,1028169.014085,0.000000
3/7/2001,1302.050000,1315.000000,1258.000000,1292.850000,1292.850000,1327.220000,-1.000000,0.012808,884302.325581,0.000000,-0.012808,1389584.699587,0.000000,984278.644842,0.000000,1014999.751742,0.000000
3/8/2001,1299.100000,1304.000000,1280.000000,1284.550000,1284.550000,1318.600000,-1.000000,-0.006420,878625.170999,0.000000,0.006420,1398505.729100,0.000000,977959.649791,0.000000,1021515.973995,0.000000
3/9/2001,1250.050000,1262.000000,1230.050000,1253.650000,1253.650000,1308.455000,-1.000000,-0.024055,857489.740082,0.000000,0.024055,1432146.947448,0.000000,954434.716407,0.000000,1046088.659835,0.000000
3/12/2001,1245.000000,1255.000000,1201.000000,1203.850000,1203.850000,1296.975000,-1.000000,-0.039724,823426.812585,0.000000,0.039724,1489037.561243,0.000000,916520.746098,0.000000,1087643.491933,0.000000
3/13/2001,1115.000000,1184.000000,1051.000000,1114.000000,1114.000000,1276.535000,-1.000000,-0.074636,761969.904241,0.000000,0.074636,1600172.690102,0.000000,848115.721355,0.000000,1168820.355953,0.000000
3/14/2001,1105.000000,1175.000000,1105.000000,1167.900000,1167.900000,1262.845000,-1.000000,0.048384,798837.209302,0.000000,-0.048384,1522749.612906,0.000000,889151.122954,0.000000,1112267.916828,0.000000
3/15/2001,1157.000000,1195.000000,1155.000000,1183.000000,1183.000000,1245.660000,-1.000000,0.012929,809165.526676,0.000000,-0.012929,1503061.695143,0.000000,900647.125999,0.000000,1097887.194553,0.000000
3/16/2001,1182.000000,1200.000000,1158.950000,1169.900000,1169.900000,1225.970000,-1.000000,-0.011074,800205.198358,0.000000,0.011074,1519705.911717,0.000000,890673.772364,0.000000,1110044.694341,0.000000
3/19/2001,1085.000000,1185.000000,1085.000000,1179.500000,1179.500000,1212.570000,-1.000000,0.008206,806771.545828,0.000000,-0.008206,1507235.464027,0.000000,897982.489532,0.000000,1100935.856777,0.000000
3/20/2001,1160.050000,1185.000000,1155.000000,1165.950000,1165.950000,1201.515000,-1.000000,-0.011488,797503.419973,0.000000,0.011488,1524550.462363,0.000000,887666.539779,0.000000,1113583.318294,0.000000
3/21/2001,1158.000000,1195.000000,1143.100000,1189.050000,1189.050000,1191.135000,-1.000000,0.019812,813303.693570,0.000000,-0.019812,1494345.808921,0.000000,905253.140464,0.000000,1091520.815912,0.000000
3/22/2001,1190.000000,1200.000000,1171.000000,1172.400000,1172.400000,1179.920000,-1.000000,-0.014003,801915.184679,0.000000,0.014003,1515270.797541,0.000000,892577.084126,0.000000,1106805.136660,0.000000
3/23/2001,1200.000000,1200.000000,1135.000000,1160.100000,1160.100000,1170.565000,-1.000000,-0.010491,793502.051984,0.000000,0.010491,1531167.957904,0.000000,883212.790255,0.000000,1118416.961277,0.000000
3/26/2001,1159.000000,1164.000000,1147.550000,1160.300000,1160.300000,1166.210000,-1.000000,0.000172,793638.850889,0.000000,-0.000172,1530903.986185,0.000000,883365.055196,0.000000,1118224.147388,0.000000
3/27/2001,1158.000000,1175.000000,1158.000000,1172.650000,1172.650000,1172.075000,-1.000000,0.010644,802086.183311,-96340.629275,-0.010644,1514609.351841,145560.051876,892767.415303,-107232.584697,1106321.994307,106321.994307
3/28/2001,1189.000000,1200.000000,1185.000000,1196.100000,1196.100000,1174.895000,1.000000,0.019997,818125.854993,0.000000,0.019997,1544897.664040,0.000000,1019997.441692,0.000000,1019997.441692,0.000000
3/29/2001,1190.000000,1200.000000,1179.100000,1195.100000,1195.100000,1176.105000,1.000000,-0.000836,817441.860465,0.000000,-0.000836,1543606.051580,0.000000,1019144.672323,0.000000,1019144.672323,0.000000
3/30/2001,1176.000000,1176.000000,1145.000000,1148.450000,1148.450000,1173.960000,1.000000,-0.039034,785533.515732,-16552.667579,-0.039034,1483352.330296,-31257.021545,979362.981282,-20637.018718,979362.981282,-20637.018718
4/2/2001,1115.000000,1129.000000,1101.100000,1121.850000,1121.850000,1168.195000,-1.000000,-0.023162,767339.261286,0.000000,0.023162,1517709.221746,0.000000,976838.347338,0.000000,1023161.652662,0.000000
4/3/2001,1118.000000,1133.000000,1117.050000,1121.300000,1121.300000,1163.730000,-1.000000,-0.000490,766963.064295,0.000000,0.000490,1518453.296330,0.000000,976359.440986,0.000000,1023663.269553,0.000000
4/4/2001,1118.200000,1118.200000,1094.000000,1103.550000,1103.550000,1155.180000,-1.000000,-0.015830,754822.161423,0.000000,0.015830,1542490.169611,0.000000,960903.826897,0.000000,1039867.695696,0.000000
4/6/2001,1135.000000,1138.500000,1110.000000,1115.550000,1115.550000,1149.495000,-1.000000,0.010874,763030.095759,0.000000,-0.010874,1525717.135281,0.000000,971352.692760,0.000000,1028560.176918,0.000000
4/9/2001,1095.000000,1115.000000,1095.000000,1113.600000,1113.600000,1144.845000,-1.000000,-0.001748,761696.306430,0.000000,0.001748,1528384.114272,0.000000,969654.752057,0.000000,1030358.117257,0.000000
4/10/2001,1119.000000,1119.000000,1082.250000,1089.300000,1089.300000,1137.745000,-1.000000,-0.021821,745075.239398,0.000000,0.021821,1561735.168490,0.000000,948495.798685,0.000000,1052841.686087,0.000000
4/11/2001,1090.000000,1090.000000,1055.000000,1058.250000,1058.250000,1126.305000,-1.000000,-0.028505,723837.209302,0.000000,0.028505,1606251.717633,0.000000,921459.358265,0.000000,1082852.458466,0.000000
4/12/2001,1050.000000,1055.000000,1010.000000,1033.500000,1033.500000,1110.045000,-1.000000,-0.023388,706908.344733,0.000000,0.023388,1643818.200044,0.000000,899908.572424,0.000000,1108177.852605,0.000000
4/16/2001,1034.000000,1054.800000,1007.100000,1049.250000,1049.250000,1095.460000,-1.000000,0.015239,717681.258550,0.000000,-0.015239,1618767.269564,0.000000,913622.708868,0.000000,1091289.801150,0.000000
4/17/2001,1130.000000,1130.000000,1043.000000,1059.600000,1059.600000,1086.575000,-1.000000,0.009864,724760.601915,0.000000,-0.009864,1602799.443746,0.000000,922634.855675,0.000000,1080525.112618,0.000000
4/18/2001,1065.000000,1099.900000,1065.000000,1097.300000,1097.300000,1084.120000,-1.000000,0.035579,750547.195622,-34986.320109,-0.035579,1545772.698720,62420.368424,955461.709260,-44538.290740,1042080.608328,42080.608328
4/19/2001,1104.000000,1144.950000,1104.000000,1130.900000,1130.900000,1085.080000,1.000000,0.030621,773529.411765,0.000000,0.030621,1593105.208222,0.000000,1030620.614235,0.000000,1030620.614235,0.000000
4/20/2001,1142.000000,1142.000000,1122.000000,1135.650000,1135.650000,1088.290000,1.000000,0.004200,776778.385773,0.000000,0.004200,1599796.560012,0.000000,1034949.421307,0.000000,1034949.421307,0.000000
4/23/2001,1136.900000,1150.000000,1135.000000,1143.450000,1143.450000,1091.080000,1.000000,0.006868,782113.543092,0.000000,0.006868,1610784.464004,0.000000,1042057.778183,0.000000,1042057.778183,0.000000
4/24/2001,1135.000000,1147.000000,1122.750000,1143.700000,1143.700000,1094.090000,1.000000,0.000219,782284.541724,0.000000,0.000219,1611136.640414,0.000000,1042285.610134,0.000000,1042285.610134,0.000000
4/25/2001,1149.000000,1155.750000,1136.100000,1152.450000,1152.450000,1100.405000,1.000000,0.007651,788269.493844,0.000000,0.007651,1623462.814763,0.000000,1050259.728424,0.000000,1050259.728424,0.000000
4/26/2001,1154.950000,1159.000000,1140.000000,1143.750000,1143.750000,1108.955000,1.000000,-0.007549,782318.741450,0.000000,-0.007549,1611207.075696,0.000000,1042331.176524,0.000000,1042331.176524,0.000000
4/27/2001,1125.050000,1125.050000,1086.000000,1103.050000,1103.050000,1115.910000,1.000000,-0.035585,754480.164159,3932.968536,-0.035585,1553872.756150,8100.057430,1005240.134877,5240.134877,1005240.134877,5240.134877
